41073,61967,50057,50331
33406,60842,39592,39358
31764,59039,32734,33149
28799,60639,29586,28957
26380,59317,27851,26400
26275,24306,25677,23821
25591,23111,25483,20935
24244,24115,23771,22885
22870,24116,24052,21868
23810,24293,23182,21657
23507,22690,22598,22100
22745,22028,22735,21919
22489,21674,22772,22255
22535,21617,22159,21318
22549,22819,21620,22623
21628,22225,21961,22055
23102,22634,21480,20962
22296,22311,22039,22187
21954,22065,21787,21473
21602,21392,21681,21701
21578,21261,22133,22536
22705,22329,21237,21624
22197,22308,21787,22682
21898,22193,21802,21823
21775,22495,21559,21254
22427,21541,20876,21669
22330,21783,21714,21459
20782,22100,22040,21481
20739,22493,21991,21277
22285,21680,21313,20709
40612,59935,50114,51362
33737,58857,37866,38540
31606,60931,30459,33307
29729,59655,28371,27897
27361,61378,27232,26928
25665,23489,25789,23590
25495,24020,24031,21077
24465,23799,24566,21944
23511,23922,23574,22282
23816,24264,23368,21704
22278,22466,22342,21399
23924,22747,22439,21821
22678,21732,22138,21556
23203,21710,22735,21135
21691,22295,22541,22742
21865,21781,21833,22229
22376,22328,22194,22015
20774,22877,21805,21745
22400,22329,21586,22674
21358,22314,22748,21894
21892,22106,21590,20793
21637,21637,21973,21972
21647,22234,21818,21136
22129,21057,20854,21298
22396,22696,22042,21344
22000,21909,20980,21416
22297,21350,21249,21996
21684,22073,22001,22040
21276,21922,22079,21537
21180,21785,21585,22513
42309,60999,50961,50337
33790,60910,39029,38006
30467,59356,30892,32438
28074,61564,28796,29424
27503,64146,26906,26494
23817,24345,25690,24834
24641,24459,24666,22686
23601,23289,23855,20806
23075,23954,22965,22471
23624,23815,23294,20962
23282,21943,23431,21098
22533,22230,22857,22533
23576,22327,22561,20557
22041,22365,22804,21983
22054,22447,22834,22585
21451,22452,21718,21802
21201,23034,22546,21607
22003,22619,21920,20631
22490,22053,22315,22282
20497,22162,21210,22083
22284,22471,21781,21172
21043,20486,21397,22159
22173,21397,22155,22073
22344,22484,21395,23174
22184,21328,21342,21751
22179,22367,21940,22232
22434,20575,21409,21327
22206,21225,20353,22170
21867,22660,21281,22274
22253,22058,21907,21707
41023,61095,51544,51356
33486,60783,38177,38557
31186,59429,31226,32064
28754,59929,28454,28274
27443,59335,26892,27331
26247,23024,25726,24248
24618,23246,25263,21989
24061,23321,24613,21972
23850,24118,24116,22400
22819,23361,23099,21844
23150,22549,21854,22802
23451,22434,22367,21932
23428,21589,22447,22458
22303,21594,23820,22530
22487,21520,22516,22278
21701,21809,21957,21919
21662,22282,22320,22648
21858,21898,22932,22354
22039,22001,21987,21559
22125,22563,22270,21687
21196,21165,20634,22107
21062,22526,21612,21667
21970,21223,21732,22896
22264,22196,21693,21849
22594,21952,22098,22205
21510,21618,21671,21624
21202,21872,22555,21147
22200,21768,21835,21868
22638,21899,21562,21256
22027,22455,21927,21755
43231,59627,49832,52732
35297,62721,38364,37940
29771,58437,32920,30746
29000,58145,28060,28593
25667,60822,26780,26795
25649,23846,25838,24227
23983,24306,23951,21398
24447,23593,25073,21751
23105,23988,23592,21798
23572,23493,22788,21760
22532,21807,23623,22170
22660,20825,22408,21264
23132,21514,22748,21881
22921,21711,21823,21588
22275,21770,22270,21494
21990,22393,22215,21956
21592,22057,21683,22233
21117,22733,21989,21052
21148,22328,21440,21541
22429,20909,21894,21559
21172,21394,21901,21983
22361,21797,21547,22534
20892,22392,21869,21760
21573,22362,22127,21262
21807,21857,21581,20902
21644,21594,21559,21540
21419,21213,21199,21549
22005,21232,21607,21443
22183,21241,22598,21284
21808,21254,21698,21602
47515,69139,54488,57387
39535,67244,43380,42975
36135,65632,36492,36003
33011,68513,33125,33127
32834,66035,32714,31696
29889,28007,30996,27400
30344,27314,29057,27213
28964,28558,29913,27177
28759,29369,27842,25678
29020,28196,28335,25790
27768,26288,28388,27211
27504,26928,27339,27028
28486,28023,27528,26429
27142,26796,27689,26195
27717,26502,27299,27299
26414,26185,26150,26240
26601,26278,27297,26112
26877,26729,26555,25508
27264,25365,27178,26206
26261,26844,26507,27825
26674,26837,27342,26474
26518,26293,27292,26792
26778,26837,26737,26686
27164,26977,25442,26111
26153,27029,26207,26379
25969,26555,26967,27465
27168,26103,25591,26616
26436,27302,26885,27324
25990,25756,27230,26938
26067,26475,25519,27095
46583,67238,56653,55912
39850,66853,42165,42645
36396,68270,36332,37525
31496,67152,34972,33949
31296,66205,31325,32150
30664,28937,29568,28041
29043,28232,29670,26145
30050,28676,28541,27052
28007,28872,27956,25459
28822,27795,27982,26233
27371,27181,27643,26204
27358,26596,27342,27313
27497,26517,27189,26420
27611,26512,27711,27649
27097,27775,28173,26358
27640,26060,26547,26588
26799,25941,27084,26034
26753,26382,27087,26539
26367,26788,26342,26625
26117,26474,27472,26792
27016,26826,27327,27246
27222,27312,27435,26668
26082,26157,26899,26035
25841,27204,26176,26067
26105,26457,26962,25707
27129,27363,26269,28267
26046,26209,27081,26501
26669,26384,27243,26256
26650,26838,26020,26192
26276,27102,26146,27185
46292,69675,55249,55903
39432,63931,43777,42972
34896,62744,37016,37896
32731,68401,33621,34088
31686,63759,31418,31808
30711,28527,30667,28477
28879,27650,30060,26638
29162,28082,29960,26878
29004,28338,28043,26672
28331,28802,29324,26206
28266,27521,28438,26649
29351,25537,27864,26638
27517,26124,27262,26094
26697,26351,27254,26932
27238,27185,26511,26803
26801,26024,27281,26715
26587,26673,26972,26937
26235,27771,27229,27307
26703,27244,27207,26188
27889,26030,25845,25618
26745,27126,27070,27803
26612,26275,27549,26607
27392,26921,27205,26546
27021,26805,26109,25846
26742,25624,26104,26704
26720,26233,27274,26324
26812,27219,26071,26384
26900,26255,26201,27157
26947,27054,26930,26975
26790,26881,26145,26426
48243,65275,53446,56884
38294,64337,44607,43456
35269,65660,37123,38240
34240,66276,33827,33799
31363,66763,32052,32071
30903,27452,30045,28513
30937,28542,29170,26436
29474,28610,29568,26161
29165,28187,27635,26615
27353,28030,26889,25677
26970,27306,27349,26404
28523,27175,27703,26749
26321,27516,27456,26405
27664,26494,28131,26929
26596,26189,25938,27352
27176,28330,26940,26252
26330,27363,26526,26144
27042,25806,27125,27280
26522,25555,27125,26219
26909,26879,26781,27618
26937,26659,27132,26430
26637,26514,26027,26521
26147,26658,27326,27001
26389,26263,27027,26880
26457,28127,26181,26965
26615,28510,25844,26665
26522,27297,26611,26966
25538,26693,26890,26172
26382,25979,25267,27960
26369,26627,26459,27171
46414,65145,56860,54291
38377,66485,42323,42564
35715,67184,38055,38507
32764,63250,32794,33222
31783,65212,31362,32179
30616,28409,30676,28493
30627,27993,29023,27311
