1%/tk1-30/bue1-20
69526
65636
177210
171969
168228
162515
157709
152046
147552
141444
136326
129670
119821
112909
107160
98570
91315
83736
80497
77016
70569
66543
178232
172942
167549
162566
157675
152571
147976
141637
135714
127224
120315
113093
105609
98899
96604
86952
79819
76064
72120
66533
177123
172241
167855
161901
158457
153652
147233
141987
135093
129375
122568
116885
107905
105622
94653
90137
81565
76735
74245
68912
178134
172973
166974
163057
158776
153555
148439
141973
134139
132135
124724
115652
107924
102927
97244
90395
83309
77511
74607
69432
177824
172062
167859
162355
157359
152115
147230
142657
136658
132048
125277
116983
109908
102930
98534
90430
88192
79562
74062
71602
177209
171816
168319
163916
158259
153977
146150
142852
137294
130078
125185
117010
112594
104409
98490
92921
89534
81861
75982
71749
177083
173174
168519
162020
157889
153350
147647
143025
137909
133229
125543
119009
113346
107472
102226
95217
86614
83883
75693
72813
177627
173067
168294
162619
157983
153780
146827
143310
137594
131015
126204
119582
114542
110250
101117
95301
89007
83396
77233
74940
5%/tk1-30/bue1-20
106858
101319
96291
91256
86055
80654
76022
71610
66738
62382
56828
51768
49643
41906
39996
33028
28443
24456
21814
17265
135247
129526
123929
117882
111843
104766
99709
92108
86567
82752
74003
66665
61559
56531
47349
42800
37843
34489
31078
28802
147372
140572
134534
127766
122360
115118
108491
102292
95239
85833
77919
68146
58233
52721
44972
41141
37404
37930
35669
35466
155105
149647
143861
138120
132513
124867
119181
112227
102060
93484
84824
73305
62199
53321
48814
45117
43269
42046
40197
41275
159643
154626
149055
143354
136778
130006
123298
114911
107793
97180
87046
75164
60559
57587
52549
46927
46902
43633
44693
42354
163239
158597
153345
148209
143328
134274
127690
120558
114170
101920
91068
78990
68182
59261
52931
51286
50152
46116
45212
44283
166464
161641
157456
152810
146229
140639
131840
125314
115960
105077
94086
81483
71988
60255
56770
54707
51123
49591
47526
46059
168381
163720
158771
154057
148108
142783
134246
129047
119972
109035
92432
83595
69881
62943
60750
55505
52646
52845
48134
48082
171166
166580
161466
155714
150011
144822
137793
130569
121962
114776
95546
84920
75361
66064
62295
57761
54168
51203
47749
50644
171825
166403
160590
157028
150249
144138
139522
133025
126022
112974
102193
86294
73764
67906
63711
60355
57339
53302
53117
50299
172531
167939
163615
158610
151541
147117
139315
133297
126599
115141
104324
86505
78821
71033
67625
62875
58707
56248
54958
51957
174259
168836
164021
158448
152757
147200
140987
134618
128868
118745
103589
91416
80272
71725
67255
64266
60296
57145
55942
53075
175015
170261
164817
158825
152928
148459
141874
134816
128711
120584
108398
93740
84117
76819
70684
66774
63621
60624
55813
55630
175034
170489
165061
161046
154205
148520
142798
137604
130955
120722
111414
94303
85250
79977
74787
68928
63979
60870
56735
56432
175408
171403
165652
160072
155276
148749
142770
138164
130774
118366
110751
95026
86804
78732
75731
70259
65806
63366
59361
57966
176515
170835
164927
161359
154480
151832
144539
138755
131359
122139
109371
99553
88720
83462
75749
73804
67904
64508
60616
58526
175736
171516
166929
161800
156656
150519
145799
138867
132095
123014
112826
104250
93968
86441
78679
73104
71402
67570
63982
60020
176632
171454
167892
162886
156455
151486
145326
139580
132732
122710
117486
104511
95097
86133
81586
75634
72958
66551
64707
59785
176512
171492
167117
161836
156300
152309
145610
141202
133666
125029
118913
106152
97939
89613
85538
78546
70808
67636
64551
62609
177609
172979
167364
161756
156821
151600
145848
141275
133568
128279
117847
108378
96829
90482
88734
81933
75331
70636
67298
62282
177177
171885
167864
162090
157023
151383
145110
141551
135084
125757
118295
109831
100298
92807
88920
81863
77742
73180
68482
64866
177709
171330
167821
162267
157594
152611
147253
141153
135701
126957
120577
109395
104117
98876
89212
85266
79162
73427
70187
64882
176859
171831
166785
162522
158283
152975
148014
141473
135870
128567
122873
112715
105524
97588
93080
84142
79813
76291
69475
64276
177777
172968
167759
162129
157860
152581
148161
141624
137074
126841
118696
116394
106754
100170
93021
87987
82274
76352
71923
66811
177835
173003
167780
162184
158092
153053
148650
143221
137779
129790
122301
114069
108378
101903
95232
89947
84518
78043
75000
71249
177254
171872
167991
162475
157862
152377
149598
142811
137539
129899
122798
114962
108816
104891
96916
88959
85249
78629
74260
70624
177752
173201
167273
163830
159207
151766
147462
141959
136315
129816
124164
118107
110210
104409
97349
91162
87378
79181
77128
70525
178918
172978
167093
162324
159004
153221
148453
142736
137291
132308
124289
119030
113337
105914
100761
92928
85909
82939
77202
70559
177944
172247
167115
162661
157078
154098
147761
142867
136422
130962
125472
119706
114158
107871
98494
94395
91163
84136
76063
72436
177304
172976
167614
162639
159183
152456
148320
144425
137066
132624
126698
119649
115095
108814
101315
96376
90702
86206
78957
73278
7%/tk1-30/bue1-20
105907
101406
96527
90742
86246
81180
75915
70543
67419
63061
57927
53739
49630
42998
39229
33740
30321
23435
17613
14774
135379
128650
123378
117793
112015
104421
100171
95486
87623
81616
72380
68357
62335
54980
48345
40206
37929
32040
31561
29610
147054
140801
135440
130112
121575
115535
109047
102254
94455
84046
78174
68327
58419
54469
46160
41904
40204
37865
36731
35458
155142
149244
145614
137856
131483
126281
118016
112131
105779
94400
84717
76812
65759
55413
50325
46050
43808
42334
40279
39278
159007
154442
149915
143452
138230
131315
123908
114936
108084
97753
84809
72427
61768
55164
52742
51245
45625
43134
43856
42589
163250
158820
154253
148387
140591
135946
128091
123053
113280
102386
90841
80867
64723
57367
53633
50154
49800
47280
44560
41838
166329
162152
156834
151700
145889
140235
134478
126270
117291
104072
93499
78436
67174
61341
55471
52752
52123
49656
46410
45210
167975
164046
159795
152602
147896
141374
134782
128578
120061
108070
92992
78502
67139
62490
59046
55597
53614
50365
48704
46667
170369
166699
160922
154812
149623
143496
136030
129073
122516
110467
98430
85148
70537
64905
59690
57561
55702
54329
49857
50644
171737
168139
163077
157033
150667
145589
139507
132982
126514
112762
99939
82383
74950
67317
63607
60429
56927
53958
54898
49960
173638
169008
163819
157750
152594
145326
140959
133761
125187
116474
101157
85315
77097
71988
66430
60360
61317
56516
54301
50740
174387
169164
163104
159102
152724
146643
140982
136731
128109
119884
101187
92948
77594
77762
68833
62984
62357
58369
56329
52470
174586
169807
165189
159934
153418
148764
141494
137811
130141
118096
106609
94283
83134
77692
71285
65243
64217
58787
56233
51903
173833
169455
165283
160178
155319
150047
143419
137725
129658
119462
107620
96546
84881
77318
73117
70343
65623
62459
58832
54574
175645
172090
165043
160776
154218
148866
145358
138542
131810
121653
109419
96302
90637
78908
74622
71157
67715
61586
60272
57799
176422
171370
166751
161942
156034
149409
145769
138715
128971
122426
107709
97873
88797
83925
76543
70973
67305
63443
61937
57873
176074
171852
166488
162562
156606
150640
145682
137666
133450
122242
117271
102334
94616
85661
80830
74723
69650
65616
63550
62121
175905
171369
166353
161724
157532
150164
145190
139479
133106
123488
111632
103913
91812
87661
83783
75589
73132
67776
64348
59781
176838
171452
167096
161936
156713
151905
146412
139192
133755
125900
116615
106647
98990
89954
83423
80566
72403
69365
64779
61369
176633
171986
166964
162629
156742
151023
147513
141039
133719
127707
115967
106877
98557
91687
84549
79320
76218
71795
67453
63710
178341
171894
167741
163110
157007
152503
146467
141887
135110
128557
117996
108178
101989
95007
87246
82268
77777
72685
68908
63815
177287
172951
167662
163342
157482
152462
147702
141268
135586
129324
119590
113909
101591
95797
91426
83750
78931
72896
69518
63284
177403
171602
168324
162343
158508
152351
147865
141767
132848
127598
122182
112434
105116
99647
92432
85422
78789
76795
70215
67410
177433
172062
166904
162867
158538
152300
149586
141348
136320
129658
122285
111598
106851
98833
93677
87883
81143
75043
71817
67726
176974
172935
168491
162847
158598
153586
148366
143269
134629
129550
123017
114602
109389
104910
97592
89503
82819
77686
73965
68293
177520
173289
168548
163197
158821
152063
148567
141851
134682
129143
123187
113551
111424
101599
97501
93696
82899
78448
74486
69029
176647
172554
168925
161895
158094
154203
148244
143084
137187
129092
123860
117212
111187
104664
100387
92238
87213
80145
74539
70785
177310
172280
168196
162839
158936
153643
148106
141652
136704
130721
125058
118562
113785
107662
99642
93621
85877
79994
75097
70061
177667
174009
167714
162529
156558
153718
147759
142314
137320
132531
125556
119726
112808
106001
100731
96638
89665
82627
77647
72329
177318
172724
167806
163556
156846
153235
148167
142684
138092
130875
125565
120437
112568
107336
102215
95528
89464
86156
78480
75297
9%/tk1-30/bue1-20
106785
100003
95933
90814
85210
80840
76620
71774
65737
62413
58444
52385
46979
43873
38203
33136
30296
21935
19599
17233
135984
130391
122651
117350
113373
106661
100238
92141
86735
80938
74254
69787
58991
56516
47959
43856
35342
32011
31536
30227
146808
140638
136019
127865
121139
117349
107990
101778
92799
86063
79146
70975
60092
48487
46204
41936
40768
38107
35760
37073
155209
149745
143374
139450
131956
125093
118017
111230
103605
96732
89925
73775
64377
52953
49387
46879
45254
42936
39426
39741
159068
154749
149385
143488
137757
131411
123429
114143
108388
99048
85096
72484
60887
55907
51665
48566
44631
44712
42587
41605
162630
158682
152650
148160
143144
135890
129537
123221
113235
101379
88799
81332
67925
57909
54456
50616
50691
46053
45146
44777
166930
162690
157307
152234
144882
139258
133251
127047
118050
107694
93240
80932
68356
62365
55379
51637
53203
47970
47282
45109
167740
163443
159376
153882
147629
141182
136183
129578
118613
109093
93629
80368
68592
62890
59510
55495
53150
50392
50675
48016
169958
165443
160772
155392
150069
142440
138044
131317
122511
114447
100978
78559
73221
65074
61641
57794
53920
54307
51050
49573
172030
167251
162750
155730
153550
143602
139065
133608
124539
116591
100525
86474
73606
68505
63997
60426
57294
53845
50927
50793
172292
169540
164227
158344
152909
146169
140564
133447
125496
117755
98454
90202
78890
71366
66614
61724
58771
57110
53735
52711
174027
170394
163724
158777
152413
146265
143089
134003
127158
117928
107095
87333
79466
74423
66673
66725
60947
56121
54742
52932
174326
170817
164495
159479
152933
147729
142033
136096
127448
118399
106446
92904
84265
75076
70996
67434
62267
58502
57007
55468
175808
170616
165535
160430
156072
149030
143366
136446
131810
122464
109445
96422
86385
79255
74347
68047
64339
60323
58169
56461
175963
171247
165303
160545
154780
148609
144487
137819
127202
123098
108985
99192
88073
80519
74481
72331
64840
62609
60151
57365
175991
170900
166002
160539
156349
150564
144633
139788
133578
121471
110369
102163
92124
83541
77493
72939
70148
65225
62871
57477
176795
171059
167716
161606
156309
150226
145340
138634
134528
122633
111608
103012
94342
85546
81683
73560
68986
65796
62713
59905
176633
172335
166970
161594
156971
151236
147048
140747
132523
124622
116125
105080
95304
86783
79970
76388
73666
68356
62504
60444
177453
171652
167108
162969
156774
152303
145825
140747
134841
126410
116559
105575
97803
93202
85592
79489
74272
69414
65280
59147
176966
171680
166725
162557
156785
151163
146148
141629
135103
125062
118270
109923
100746
91527
87945
79046
74118
70408
66667
63936
177018
172515
166597
162425
157221
151842
146274
140879
136102
126231
116969
110900
99363
92813
85733
80841
77315
70716
67404
63233
177474
172442
168248
162743
156868
152370
147398
141365
135346
128568
118633
111566
104178
96645
88904
85867
78424
73521
68052
66352
177172
172124
167950
161800
158120
152760
146769
141753
134720
127747
119624
109687
105674
99465
90808
85280
81893
74934
71138
66170
176959
173486
167998
162767
158026
151722
147122
142938
137172
129050
122996
114642
105479
100179
94574
86456
80929
77149
72612
68615
177525
171765
167785
163488
157052
152133
149230
143395
136254
128852
122914
114667
107571
103131
94966
90288
84142
77900
73202
68026
177638
171438
167755
163093
158822
153083
146918
141866
135723
130057
123110
117060
111354
103167
97307
90195
86533
79857
74745
69867
177987
171788
167584
164112
156464
153651
146308
140868
136915
129813
124603
116967
111297
103696
97360
91989
86085
80230
73714
70914
177558
173037
168905
163603
158182
153217
147152
142650
136761
129526
125151
117833
111795
106324
97282
94224
87462
81841
75815
74156
176586
172325
168582
162485
158210
152891
149191
143380
135875
131766
125048
120567
112781
110146
98984
94054
88921
82916
76034
72684
177637
172685
168980
161805
157988
153487
148016
142759
137930
132403
126387
121043
114788
107291
102614
96227
88611
84933
79460
73638
