135557,31783,32660
121903,36624,41473
122074,36912,41014
120839,36582,42579
121329,37059,41612
124488,36354,39158
108785,41962,49253
107733,42284,49983
104883,42682,52435
107532,41913,50555
108079,41716,50205
98009,45799,56192
95165,47741,57094
92235,46748,61017
92686,47113,60201
96743,45835,57422
86645,50603,62752
82306,51714,65980
82492,51852,65656
84276,51502,64222
82575,52502,64923
74809,56483,68708
76693,55670,67637
75243,57335,67422
77233,55429,67338
75989,56016,67995
69664,60642,69694
69833,62342,67825
68726,61091,70183
73434,58893,67673
70168,61643,68189
63336,65485,71179
65043,65930,69027
65621,64993,69386
62694,66338,70968
64259,65562,70179
59190,70341,70469
59819,70085,70096
60153,70676,69171
59879,70460,69661
60948,69203,69849
56398,75656,67946
55988,74604,69408
56308,74885,68807
56638,74959,68403
54774,75085,70141
51487,80747,67766
55303,79819,64878
54897,80441,64662
53601,79426,66973
52657,79971,67372
49607,85822,64571
50299,86228,63473
51718,83741,64541
50496,85624,63880
51298,83690,65012
50913,89527,59560
47672,89376,62952
48333,90606,61061
47597,89544,62859
48993,90862,60145
45958,94405,59637
48137,94509,57354
47740,94613,57647
46822,94387,58791
47524,95058,57418
46283,100053,53664
45030,99052,55918
44349,99898,55753
44730,99811,55459
46811,98362,54827
43708,104801,51491
43983,103870,52147
43537,105712,50751
43695,104916,51389
45696,103248,51056
44040,107701,48259
43616,108391,47993
42175,110300,47525
44796,107794,47410
43759,108014,48227
42136,113593,44271
40859,115457,43684
41347,112900,45753
41955,112506,45539
41160,114077,44763
41417,118192,40391
40396,118276,41328
40728,118546,40726
39956,118791,41253
40330,118161,41509
153373,26275,20352
153835,25665,20500
154956,23817,21227
152864,26247,20889
153696,25649,20655
143104,29889,27007
143316,30664,26020
143320,30711,25969
142796,30903,26301
142839,30616,26545
131492,35940,32568
132664,34979,32357
129331,35571,35098
129518,36270,34212
129977,36012,34011
118364,40075,41561
119263,40675,40062
117661,40967,41372
118319,40001,41680
117075,40441,42484
105577,45004,49419
104316,45192,50492
105835,44387,49778
104931,46043,49026
105973,44778,49249
95049,50575,54376
95546,50752,53702
96796,49410,53794
91999,50509,57492
93930,49863,56207
87056,54788,58156
85318,54530,60152
86862,54199,58939
85088,55102,59810
83450,54316,62234
77772,59623,62605
78407,59308,62285
77833,59553,62614
78041,60044,61915
76885,59715,63400
69917,65239,64844
71160,64829,64011
69318,64613,66069
71634,64558,63808
71800,64842,63358
65187,69749,65064
65120,69801,65079
65594,69213,65193
64509,70073,65418
65126,70206,64668
61857,73928,64215
60055,74137,65808
60134,75595,64271
61785,73134,65081
61888,74153,63959
58595,78671,62734
58653,78937,62410
59768,78389,61843
58354,78884,62762
58123,77871,64006
55569,83676,60755
56988,83693,59319
54282,84711,61007
54640,84599,60761
55374,84478,60148
53337,89281,57382
53623,88602,57775
54650,87031,58319
52380,89306,58314
53446,87835,58719
51909,92000,56091
50551,94022,55427
51014,92783,56203
49242,94223,56535
51186,93499,55315
48022,98017,53961
49064,98786,52150
48372,98617,53011
50031,98457,51512
48505,98008,53487
47361,103201,49438
48701,102122,49177
45121,103480,51399
46979,101923,51098
47746,102473,49781
45311,107462,47227
45678,108294,46028
46027,107849,46124
45431,107750,46819
46634,106901,46465
42393,113238,44369
45416,112392,42192
45204,110413,44383
44220,112167,43613
44506,112150,43344
42260,117876,39864
42613,117670,39717
43841,115522,40637
43773,115565,40662
42196,117107,40697
157912,25591,16497
157492,25495,17013
158384,24641,16975
157583,24618,17799
159540,23983,16477
147613,30344,22043
148289,29043,22668
149050,28879,22071
147634,30937,21429
148277,30627,21096
137163,35386,27451
139311,33948,26741
139927,33615,26458
137246,35323,27431
136986,34533,28481
127358,38537,34105
128497,38487,33016
126577,39301,34122
129672,38743,31585
126912,38812,34276
116635,43822,39543
113488,44704,41808
116272,44700,39028
115554,44225,40221
114622,44482,40896
104001,48174,47825
101429,49208,49363
103524,50315,46161
106888,48327,44785
105992,48975,45033
93966,54076,51958
94889,53439,51672
92366,54307,53327
92018,54834,53148
89312,55334,55354
85225,57944,56831
83232,60040,56728
84359,58759,56882
83421,58362,58217
83452,59740,56808
78739,63363,57898
74643,64100,61257
75934,63780,60286
76256,64417,59327
77529,63560,58911
72585,67732,59683
73416,68372,58212
72997,68033,58970
70083,68842,61075
71148,68681,60171
67087,72983,59930
67756,73023,59221
67083,73370,59547
66305,74570,59125
68104,72806,59090
65198,76575,58227
61286,79087,59627
61916,78518,59566
61309,79679,59012
62688,77639,59673
60937,81118,57945
60273,82965,56762
60145,82689,57166
58955,81426,59619
59221,82636,58143
55089,88436,56475
56681,88323,54996
57341,87792,54867
57409,87651,54940
57491,86499,56010
55386,90667,53947
54666,92920,52414
52908,92139,54953
54170,92459,53371
53358,92657,53985
52220,96985,50795
51418,96968,51614
51055,97754,51191
51829,97605,50566
51969,96474,51557
50055,102289,47656
47660,102717,49623
49075,102352,48573
50690,100143,49167
50142,102021,47837
49078,105611,45311
48795,106454,44751
47843,106547,45610
48590,105928,45482
47981,107290,44729
45193,112306,42501
47438,110867,41695
45291,110863,43846
45218,112498,42284
44591,111652,43757
46170,115358,38472
44859,117876,37265
46271,115453,38276
45160,116115,38725
43237,117646,39117
162350,24244,13406
161985,24465,13550
162335,23601,14064
162135,24061,13804
161841,24447,13712
154585,28964,16451
152549,30050,17401
153377,29162,17461
153132,29474,17394
154917,28486,16597
143172,33944,22884
142834,34133,23033
142868,34881,22251
143599,33978,22423
141929,34754,23317
132861,38617,28522
131105,39776,29119
134105,38558,27337
133944,38557,27499
131585,39097,29318
121363,44283,34354
121808,44162,34030
122548,43201,34251
122719,42532,34749
122616,43933,33451
109346,50183,40471
111277,48048,40675
109686,48889,41425
111220,48613,40167
113267,47785,38948
98592,54002,47406
99685,54007,46308
99126,54552,46322
99368,53374,47258
100567,52687,46746
89984,58613,51403
90611,58338,51051
90757,58467,50776
89552,59662,50786
90283,58791,50926
86074,62361,51565
81305,63668,55027
82552,63733,53715
84962,62450,52588
82156,62721,55123
77042,68336,54622
76944,68204,54852
76462,68443,55095
76335,68592,55073
78794,67755,53451
72814,72963,54223
71957,71767,56276
72206,72367,55427
73654,71406,54940
71190,72767,56043
66530,77206,56264
68612,76386,55002
66333,77450,56217
66704,77819,55477
69735,75768,54497
64124,81866,54010
63070,82295,54635
63021,82321,54658
61318,84077,54605
62897,82022,55081
61323,86218,52459
58669,87936,53395
60685,86640,52675
58403,87780,53817
59959,87140,52901
56486,91384,52130
55550,92325,52125
56274,92356,51370
56037,93066,50897
58575,90423,51002
53862,96827,49311
56045,95362,48593
56067,95727,48206
54406,96215,49379
55040,95500,49460
51053,101224,47723
53458,101082,45460
52179,101231,46590
51959,101911,46130
52510,101481,46009
50869,106042,43089
49548,107500,42952
51667,104715,43618
50279,104717,45004
49590,106083,44327
49639,109420,40941
46795,111744,41461
50554,109942,39504
49534,110309,40157
49279,110778,39943
46972,114108,38920
47042,115862,37096
47124,116399,36477
47390,115395,37215
45935,116977,37088
166214,22870,10916
165234,23511,11255
165897,23075,11028
164488,23850,11662
165359,23105,11536
156913,28759,14328
157120,28007,14873
155903,29004,15093
155487,29165,15348
156715,29042,14243
147909,33288,18803
147974,33868,18158
149608,32692,17700
147942,33948,18110
146674,33416,19910
138985,38134,22881
138647,38407,22946
139737,38531,21732
138460,38432,23108
138168,37892,23940
129743,42315,27942
126999,42542,30459
128398,43372,28230
127292,43089,29619
129409,42001,28590
115546,48593,35861
117024,48152,34824
118355,47646,33999
115800,48567,35633
118094,47639,34267
107079,52548,40373
106659,53126,40215
108270,52577,39153
108395,51841,39764
106512,52635,40853
97650,57901,44449
96788,57862,45350
94530,59017,46453
95690,57827,46483
97613,57632,44755
89008,61954,49038
89808,62113,48079
88539,61671,49790
88849,62692,48459
92007,61109,46884
83011,66120,50869
82751,67268,49981
80501,67540,51959
81630,67491,50879
81086,67691,51223
75470,71675,52855
76379,71720,51901
75410,72326,52264
76204,72387,51409
75883,71623,52494
69530,77309,53161
73791,76054,50155
71846,76124,52030
69709,77699,52592
71379,77560,51061
65005,81649,53346
67069,81894,51037
66786,81553,51661
65974,81782,52244
68032,80404,51564
62715,86553,50732
64025,85680,50295
63657,86199,50144
62803,86416,50781
63735,86230,50035
60888,90673,48439
61258,91188,47554
59466,91327,49207
60866,90729,48405
58429,92193,49378
58354,94642,47004
56394,96898,46708
55688,97905,46407
58390,96570,45040
56553,95469,47978
54703,100965,44332
54716,100898,44386
54401,99718,45881
54576,101803,43621
54524,100572,44904
54937,103338,41725
52586,105927,41487
52648,105123,42229
54413,104446,41141
51734,105690,42576
49369,110906,39725
50330,110403,39267
50084,110158,39758
49552,110114,40334
49653,109856,40491
48405,116400,35195
48632,114371,36997
48925,115048,36027
49283,114537,36180
48885,115620,35495
166245,23810,9945
166725,23816,9459
166565,23624,9811
167773,22819,9408
166976,23572,9452
158656,29020,12324
158814,28822,12364
159359,28331,12310
160820,27353,11827
159980,27850,12170
151408,33288,15304
153103,32049,14848
152942,32115,14943
150961,33265,15774
151341,33302,15357
142019,37817,20164
142621,38290,19089
141434,37911,20655
140658,38831,20511
143330,37521,19149
135837,41255,22908
132949,42484,24567
132316,42902,24782
132276,42447,25277
133085,42658,24257
121214,48262,30524
126129,46617,27254
123348,47241,29411
124148,46294,29558
123946,46850,29204
114206,51509,34285
112720,52033,35247
113820,52332,33848
111160,53109,35731
112192,52955,34853
102901,56924,40175
101968,57383,40649
101121,58136,40743
103907,57730,38363
107175,55097,37728
94033,62618,43349
93789,61495,44716
94023,61304,44673
92011,63383,44606
95133,61982,42885
85342,68620,46038
86878,66773,46349
86101,68170,45729
86428,67273,46299
85157,67942,46901
78796,72852,48352
80408,71110,48482
79671,72687,47642
81627,70545,47828
80299,71375,48326
76604,75319,48077
73668,76733,49599
76856,75380,47764
73773,77286,48941
72134,77620,50246
69491,81019,49490
70522,81410,48068
69603,81417,48980
71349,80628,48023
71593,80453,47954
65056,85091,49853
65571,86218,48211
65506,86406,48088
66823,84969,48208
65142,86300,48558
62654,90318,47028
63285,89667,47048
63160,91776,45064
64253,89487,46260
63655,90713,45632
59128,95672,45200
60405,95024,44571
58026,96694,45280
59625,95551,44824
59200,96283,44517
57170,99817,43013
56282,100812,42906
58601,100031,41368
55924,101457,42619
55804,101315,42881
55973,105498,38529
52615,107291,40094
53195,105335,41470
54274,105664,40062
54938,104214,40848
51582,110569,37849
51208,110828,37964
51100,108957,39943
52674,109321,38005
49958,110701,39341
49108,114053,36839
50405,113687,35908
49001,114833,36166
48931,115124,35945
50664,114756,34580
168461,23507,8032
169962,22278,7760
168890,23282,7828
168940,23150,7910
169832,22532,7636
161563,27768,10669
162754,27371,9875
161577,28266,10157
163444,26970,9586
162414,27275,10311
154061,32490,13449
154398,32574,13028
154473,32800,12727
154876,32550,12574
155294,32221,12485
144357,38370,17273
146516,37953,15531
146145,37426,16429
145161,38295,16544
147028,37274,15698
135591,43232,21177
136169,42999,20832
138040,42039,19921
135751,43366,20883
136827,42159,21014
129613,46478,23909
125684,48309,26007
128480,46119,25401
126949,46903,26148
128431,46421,25148
116291,52617,31092
118910,51153,29937
118383,50888,30729
116035,52700,31265
117066,52222,30712
109733,55422,34845
109341,56722,33937
106321,57133,36546
108687,57580,33733
108770,56952,34278
99482,62054,38464
96463,62889,40648
97718,62305,39977
98845,61611,39544
99995,61323,38682
88811,67526,43663
90860,67536,41604
92081,67047,40872
90307,67105,42588
87894,67079,45027
83419,70679,45902
83461,72217,44322
83870,70478,45652
84108,71759,44133
83905,71327,44768
77089,75739,47172
78424,76223,45353
79470,75927,44603
76881,76691,46428
77446,76369,46185
71043,82512,46445
74479,80249,45272
72807,80951,46242
72882,81319,45799
71941,81713,46346
66384,86927,46689
68144,86148,45708
68472,85918,45610
68956,85399,45645
67758,85586,46656
64441,90633,44926
63894,91328,44778
65375,90390,44235
65028,89931,45041
64588,90910,44502
63268,93577,43155
61559,95715,42726
61588,95138,43274
61454,94922,43624
63602,93128,43270
57293,101086,41621
58760,100482,40758
58120,100293,41587
59564,99018,41418
60387,98818,40795
55900,105193,38907
56881,103893,39226
57146,104343,38511
56624,106083,37293
55733,104575,39692
54217,109734,36049
54844,110122,35034
52999,110465,36536
52303,110507,37190
55749,107435,36816
50744,114025,35231
52508,113783,33709
52187,114472,33341
51220,114051,34729
53998,112786,33216
170412,22745,6843
169142,23924,6934
171298,22533,6169
169945,23451,6604
170667,22660,6673
163988,27504,8508
164240,27358,8402
162009,29351,8640
163412,28523,8065
163823,27593,8584
156844,32205,10951
155490,32957,11553
155631,33015,11354
154662,33979,11359
157826,32021,10153
147961,37359,14680
147618,38015,14367
148523,37410,14067
148943,37726,13331
148849,37379,13772
139015,42879,18106
141443,42118,16439
139757,42491,17752
139408,42627,17965
141497,41793,16710
131748,47456,20796
131075,47227,21698
130284,47186,22530
130324,47549,22127
132934,46057,21009
121291,52543,26166
126915,49903,23182
121559,52033,26408
120067,52467,27466
122610,51219,26171
112010,56737,31253
113642,56285,30073
112650,56894,30456
111736,56566,31698
113698,56277,30025
105043,61423,33534
103824,61190,34986
105439,60703,33858
102282,62489,35229
104328,61297,34375
93664,66669,39667
96463,66391,37146
97635,65460,36905
94286,67418,38296
97176,65253,37571
88323,70545,41132
88752,70813,40435
88113,70582,41305
90279,70632,39089
86882,71506,41612
82079,76081,41840
81509,76978,41513
81725,75686,42589
81100,75966,42934
81376,76569,42055
77524,80320,42156
75478,81506,43016
77473,81274,41253
74104,81387,44509
76746,80526,42728
71056,85760,43184
72834,83836,43330
73373,84949,41678
70937,86200,42863
73794,83673,42533
68067,90964,40969
69180,88594,42226
67093,90446,42461
66609,90319,43072
66475,92296,41229
63246,95026,41728
64313,94606,41081
62043,96553,41404
63250,95559,41191
64125,95782,40093
60088,99607,40305
60350,100554,39096
61306,98886,39808
59017,100815,40168
61131,99763,39106
56789,105060,38151
56788,105399,37813
56442,104849,38709
59427,103389,37184
56038,105415,38547
55544,109347,35109
54785,110329,34886
54927,109802,35271
55467,108609,35924
54177,110981,34842
53995,113701,32304
54080,112779,33141
52255,114469,33276
51752,115106,33142
54330,113475,32195
171505,22489,6006
171672,22678,5650
170698,23576,5726
170977,23428,5595
171102,23132,5766
164121,28486,7393
165430,27497,7073
165600,27517,6883
166969,26321,6710
165549,27694,6757
158655,31705,9640
159637,31569,8794
159123,31840,9037
158640,32336,9024
158928,32331,8741
151951,36563,11486
152228,36187,11585
151156,36977,11867
152117,36973,10910
149398,37854,12748
144586,41214,14200
143002,42079,14919
144335,41209,14456
143679,41528,14793
143741,41680,14579
135707,46393,17900
133430,46961,19609
135722,46483,17795
133678,47314,19008
135036,46289,18675
126270,51724,22006
126458,50669,22873
124472,51966,23562
126728,51160,22112
128043,50781,21176
114891,57221,27888
117427,56361,26212
118201,55368,26431
112887,58262,28851
116906,57089,26005
107115,61244,31641
107634,61170,31196
106904,61701,31395
109353,60461,30186
106489,62397,31114
95579,67530,36891
95999,68400,35601
99099,66057,34844
100811,65620,33569
101335,65626,33039
95103,70279,34618
93023,69787,37190
92025,71281,36694
91295,71358,37347
90834,72292,36874
87888,74232,37880
85468,76687,37845
85810,75751,38439
87654,75097,37249
87188,74011,38801
79337,79854,40809
78958,81203,39839
77731,81486,40783
79052,80265,40683
80232,80184,39584
75486,84392,40122
73607,85119,41274
73288,86394,40318
74316,85517,40167
76030,84754,39216
70403,89352,40245
69504,89918,40578
70262,89147,40591
68929,91039,40032
69248,90930,39822
67388,94299,38313
65219,94404,40377
65566,94907,39527
68245,92641,39114
67518,95298,37184
63797,99275,36928
62053,99665,38282
61188,101045,37767
63596,98941,37463
64114,98450,37436
59703,103700,36597
59747,103803,36450
61243,103141,35616
59684,103344,36972
61410,102437,36153
57463,108930,33607
56519,109361,34120
56522,109072,34406
57195,108778,34027
57421,109747,32832
55485,112665,31850
53625,113746,32629
54221,114720,31059
54393,112667,32940
56229,113274,30497
172445,22535,5020
172402,23203,4395
173217,22041,4742
173298,22303,4399
172106,22921,4973
166848,27142,6010
166211,27611,6178
166561,26697,6742
166713,27664,5623
167791,26233,5976
159819,32385,7796
160614,31416,7970
159015,32892,8093
160478,32038,7484
160979,31834,7187
152958,37233,9809
153508,36837,9655
151897,37676,10427
153877,36027,10096
153046,36970,9984
143355,42610,14035
145636,42026,12338
146745,41355,11900
146393,41503,12104
146209,41504,12287
138637,46090,15273
138131,46704,15165
138776,46285,14939
136709,46930,16361
137422,46671,15907
128767,52247,18986
128948,51230,19822
129812,51429,18759
131894,49785,18321
129120,51164,19716
120874,56193,22933
120192,56281,23527
118048,57010,24942
119184,56447,24369
122223,55351,22426
112365,60803,26832
113759,60290,25951
111099,61272,27629
112731,61015,26254
113664,60005,26331
101698,66830,31472
104929,64986,30085
103680,65309,31011
104550,65162,30288
105341,64840,29819
98411,69060,32529
95442,71055,33503
95214,71641,33145
97002,70262,32736
96036,70926,33038
90526,74531,34943
89971,74210,35819
89138,74815,36047
89321,75484,35195
89328,74737,35935
81511,80768,37721
83970,78904,37126
80958,81394,37648
81376,81816,36808
83367,80495,36138
77757,84454,37789
77414,85026,37560
77565,84679,37756
75796,85006,39198
75989,86643,37368
73954,88442,37604
72656,89113,38231
74344,88952,36704
73935,88593,37472
72969,88994,38037
67888,94628,37484
66026,94922,39052
69748,93134,37118
69028,95018,35954
66922,95516,37562
65581,98102,36317
65586,99107,35307
64883,98620,36497
66224,98018,35758
65495,98814,35691
60595,104543,34862
63048,103222,33730
60659,105569,33772
61311,102867,35822
61479,103231,35290
58482,109001,32517
59452,107989,32559
58550,108318,33132
58635,109544,31821
57553,110007,32440
58745,110781,30474
56931,112334,30735
54927,113353,31720
55497,114120,30383
56433,112683,30884
173662,22549,3789
174212,21691,4097
173606,22054,4340
173311,22487,4202
173641,22275,4084
167179,27717,5104
167894,27097,5009
167590,27238,5172
168461,26596,4943
168313,26391,5296
161863,31954,6183
160643,32686,6671
162097,31247,6656
161496,31758,6746
160833,32435,6732
154748,36606,8646
154986,36752,8262
155246,36108,8646
153495,37615,8890
155022,36446,8532
147991,41712,10297
148475,41365,10160
146477,42086,11437
148550,41278,10172
146251,42669,11080
141863,45963,12174
140800,46324,12876
141681,45746,12573
139683,46506,13811
140956,45943,13101
131786,51048,17166
131063,51714,17223
130889,51659,17452
132136,51341,16523
130817,51767,17416
124942,55046,20012
122933,56454,20613
125326,55237,19437
124038,55842,20120
124894,55446,19660
115436,60753,23811
115265,60705,24030
114067,61483,24450
114668,61097,24235
115460,60568,23972
108524,64998,26478
105657,67248,27095
107548,65059,27393
105677,66443,27880
110413,63613,25974
100136,70227,29637
97379,71439,31182
99990,70117,29893
98448,71356,30196
98003,70930,31067
91872,75460,32668
94224,74374,31402
92270,75986,31744
92150,74320,33530
91325,75425,33250
84204,80744,35052
85382,79705,34913
85012,80736,34252
85729,79825,34446
83815,80898,35287
80550,84194,35256
81894,83666,34440
79814,83775,36411
80929,84184,34887
78842,85614,35544
76565,88704,34731
74406,89755,35839
74546,89254,36200
76547,88580,34873
72546,90489,36965
70940,94267,34793
71573,93847,34580
70563,94344,35093
69814,94742,35444
71613,93501,34886
66290,99896,33814
66095,98922,34983
66248,100094,33658
68614,96352,35034
64094,101201,34705
62557,104499,32944
62284,103613,34103
64287,103094,32619
63001,103313,33686
60449,106466,33085
60266,108203,31531
59517,108891,31592
59538,109155,31307
61449,107545,31006
58019,110029,31952
56425,113566,30009
57822,112231,29947
58160,112078,29762
56520,112979,30501
57048,113069,29883
174828,21628,3544
174767,21865,3368
175152,21451,3397
174448,21701,3851
174329,21990,3681
169300,26414,4286
167925,27640,4435
168697,26801,4502
168503,27176,4321
169272,26456,4272
162642,32054,5304
163386,31067,5547
162632,31372,5996
162819,31811,5370
163002,31771,5227
156356,36344,7300
155835,36868,7297
156494,36529,6977
156031,36965,7004
156219,36439,7342
149153,41558,9289
150550,40731,8719
149353,41663,8984
149524,41527,8949
149009,41527,9464
140497,47661,11842
144212,45488,10300
141560,46970,11470
139121,48103,12776
142209,46248,11543
135250,50878,13872
135487,50291,14222
135061,51207,13732
135701,50738,13561
133297,51700,15003
129272,54486,16242
128312,54918,16770
125960,56358,17682
129016,54758,16226
126639,56069,17292
120004,59663,20333
119886,60131,19983
117385,60832,21783
117882,60813,21305
118166,60623,21211
110225,65384,24391
110701,65327,23972
114233,63209,22558
110154,64816,25030
111598,65302,23100
102258,70299,27443
99246,71883,28871
103044,69716,27240
100683,71237,28080
103364,69900,26736
