1%/tk1-30/bue1-20
106907
101280
96286
91806
86163
81830
78260
70574
67382
62219
57196
52436
50520
43077
39378
32515
32220
23491
19530
16856
135008
130196
124143
117625
112235
105147
100753
93088
87110
81621
75058
69655
64243
55315
48907
42944
36070
33105
32634
27659
148557
143853
136952
131495
124544
117526
113882
105138
97129
92161
83598
76937
67604
58366
49753
45627
39629
38602
35818
35943
156169
151336
145710
139397
132646
128118
120174
113470
104596
99237
90777
80647
69161
59196
50720
48329
44230
41297
40620
40304
162034
156140
151599
144257
139918
133010
126965
120443
110624
104056
94186
85809
72241
60037
56218
49351
46083
43948
45027
41510
165708
161949
156799
152398
145515
141996
138723
134161
129101
123857
119649
115003
110319
106223
101084
98475
93543
87618
82826
78736
177334
171077
165638
163398
157028
151858
147944
142477
138421
133681
128686
124667
119984
114029
110015
106156
100359
95900
91533
85931
175423
171036
166706
162693
157388
153251
148759
142185
139017
132811
129395
124487
120123
115432
111013
104569
100357
95750
92292
86475
176289
172578
166192
162570
157312
152644
148813
142431
138754
132774
129664
122738
119681
114388
110001
105487
101964
96685
90601
86703
176746
172669
166772
162303
156714
153220
148072
143278
138702
133713
129157
124152
120370
116656
110988
106951
101431
95009
91660
87270
176348
171146
167215
162110
157900
152463
148736
143084
139243
133395
129181
124031
120026
116972
110730
106371
100899
97200
92050
85883
176484
171475
167397
162239
158309
153234
148105
142961
139737
134151
129738
123674
119362
116097
109913
105283
100946
97123
90194
87877
176119
172079
166553
163111
158115
151861
149303
144448
139415
133499
127701
124336
120586
116459
110195
105398
100211
96051
91440
87297
177249
172419
167537
161764
157142
153810
148580
143628
138970
133007
128876
124954
119386
115575
109118
107337
99908
94458
90405
85957
175953
171376
166875
163352
159442
152324
147767
143814
139695
134817
128973
125705
118814
116187
111286
105730
99733
97268
90794
87029
176464
172422
166465
162997
158001
153003
149438
145006
139409
134034
128123
124249
120225
114127
111178
105630
98921
95617
91415
87021
177647
172534
168148
164184
158056
152409
147402
143882
139199
134257
129728
124117
119627
116017
108926
106022
101031
96374
92674
87120
176399
173195
166649
162200
157179
153326
147598
143946
137399
133670
128512
123603
120498
115250
109919
104623
100364
96205
91700
85712
177164
172406
167631
162303
158689
153245
148801
143311
137973
135828
129223
125337
119704
114993
109595
105622
101037
96592
91399
86800
177116
170821
166938
162441
158085
151979
148690
144418
138422
134175
130129
125805
119342
115056
112468
106382
98951
96830
92873
85146
176163
172212
167195
162864
158989
154283
148818
143176
138764
134944
129613
124388
120730
115185
111142
104875
101311
95494
92116
86778
177026
171915
167595
163099
157619
152147
148271
144349
138889
134936
129124
125227
121304
116807
110938
107009
101814
96897
91885
88376
175980
172074
167448
162486
157749
153586
148148
143293
139596
134040
129182
126206
120439
115261
109040
107829
100018
95968
90673
85438
176930
172730
167058
163435
158666
152476
147711
145597
139959
134120
129513
123906
119484
115709
109405
104870
101137
98078
92453
86160
177519
172392
167659
162905
157731
153060
148379
143627
138692
133754
129468
124696
120191
115147
109820
105506
100184
96736
93157
87046
177108
171348
167435
161981
157936
153352
148701
144017
139976
132475
129422
124997
119961
114573
110345
104500
101584
96606
90196
87558
177303
172292
167783
162330
158344
154360
147515
144215
140698
135641
128629
125006
121479
115061
109088
105813
100157
98091
92166
85977
177319
171524
167572
162906
159142
152902
149482
144965
139040
134302
129722
126067
119152
115676
111382
105842
101602
94465
90191
87093
177471
171785
167842
162829
156515
152961
149186
143486
139083
135200
129235
124588
121104
114696
110660
105158
102017
95479
91806
86686
178119
171784
167415
162738
157309
152814
147893
143184
139257
135116
129253
125373
119275
115320
111102
105650
100947
97230
89720
86070
3%/tk1-30/bue1-20
107305
101514
95850
91849
87073
81430
77573
72012
68960
61951
56831
53886
48936
44800
40624
34185
30170
26413
20804
17169
135814
130000
124611
118511
112650
105588
99326
93307
87130
81137
72857
69045
63108
54130
46102
41199
37127
33001
32388
29668
147701
143283
136586
130638
125591
118136
110901
105193
98721
93666
84334
74506
63429
57341
52628
47290
40889
40887
38428
37963
156482
150995
145374
140718
133332
129056
121491
114778
106773
101470
88806
81441
67018
60530
53008
45785
43632
42079
41564
40215
161393
156437
151722
145308
140002
134431
127197
119951
112087
102891
93124
79669
68455
63726
53989
50599
47550
47307
41823
41459
165859
161506
156858
152659
147793
143424
138562
133729
129833
124380
120304
115703
109558
105548
101731
97625
94983
88679
83138
80009
177149
172169
167704
163420
158502
152468
148482
143141
138898
133754
130077
124612
118615
114962
110699
105201
102180
96204
90320
85580
176254
171214
167399
161741
157571
152004
147454
142963
138311
133401
128415
124457
119628
114840
110467
106117
101727
96386
90529
87494
176015
172655
166914
162904
157132
152582
148879
141925
138772
133782
128541
124942
119635
114137
110123
104825
101954
95944
91007
85288
176668
172219
167009
162520
158218
151960
147896
143657
139444
134096
130529
124239
120320
114950
111552
105979
101550
95199
90938
87472
176989
172351
167503
163091
157975
152770
148670
143340
138803
134459
128320
123746
119690
115644
110699
105243
99234
94591
91382
86848
176600
171113
166951
162652
156949
152513
149007
142830
138608
133485
129086
123960
118705
116033
109945
104861
99912
96730
92442
86497
176872
171989
167374
162076
157270
151906
148309
144116
138524
132825
127636
125781
119846
116203
111375
105687
100090
95835
91135
88373
177373
170902
167411
162584
157657
152872
148466
143225
139159
134072
129034
124355
121539
114225
110264
104863
100711
95574
89915
86047
175791
172312
167952
162798
157323
153479
148213
143286
138443
135038
129729
123845
121472
