162632,168011,164927,165842,,,,,,,,3.25264,3.36022,3.29854,3.31684
167055,167473,167864,167563,,,,,,,,3.3411,3.34946,3.35728,3.35126
166086,167375,167991,168137,,,,,,,,3.32172,3.3475,3.35982,3.36274
45418,884,96527,96035,,,,,,,,0.90836,0.01768,1.93054,1.9207
129518,156501,154253,156473,,,,,,,,2.59036,3.13002,3.08506,3.12946
154876,166796,163819,167686,,,,,,,,3.09752,3.33592,3.27638,3.35372
162819,167765,166751,167300,,,,,,,,3.25638,3.3553,3.33502,3.346
165487,167379,167741,167124,,,,,,,,3.30974,3.34758,3.35482,3.34248
167600,167674,168548,167133,,,,,,,,3.352,3.35348,3.37096,3.34266
46460,903,95933,96790,,,,,,,,0.9292,0.01806,1.91866,1.9358
129977,156186,152650,156675,,,,,,,,2.59954,3.12372,3.053,3.1335
155294,165988,164227,167450,,,,,,,,3.10588,3.31976,3.28454,3.349
163002,166429,166002,167964,,,,,,,,3.26004,3.32858,3.32004,3.35928
164854,167061,166597,166976,,,,,,,,3.29708,3.34122,3.33194,3.33952
166982,167953,167755,167518,,,,,,,,3.33964,3.35906,3.3551,3.35036
39394,832,90832,91806,,,,,,,,0.78788,0.01664,1.81664,1.83612
118364,150834,148103,152398,,,,,,,,2.36728,3.01668,2.96206,3.04796
144357,162667,157424,162110,,,,,,,,2.88714,3.25334,3.14848,3.2422
156356,162905,161098,162997,,,,,,,,3.12712,3.2581,3.22196,3.25994
160087,162377,161999,162864,,,,,,,,3.20174,3.24754,3.23998,3.25728
161917,163147,163344,161981,,,,,,,,3.23834,3.26294,3.26688,3.23962
35810,861,90876,91849,,,,,,,,0.7162,0.01722,1.81752,1.83698
119263,151984,148193,152659,,,,,,,,2.38526,3.03968,2.96386,3.05318
146516,161643,157335,163091,,,,,,,,2.93032,3.23286,3.1467,3.26182
155835,162299,161147,162107,,,,,,,,3.1167,3.24598,3.22294,3.24214
160657,161826,161650,161574,,,,,,,,3.21314,3.23652,3.233,3.23148
162397,163008,163057,163672,,,,,,,,3.24794,3.26016,3.26114,3.27344
38939,874,91256,92295,,,,,,,,0.77878,0.01748,1.82512,1.8459
117661,152447,148209,151589,,,,,,,,2.35322,3.04894,2.96418,3.03178
146145,161599,158610,163412,,,,,,,,2.9229,3.23198,3.1722,3.26824
156494,162578,161359,163202,,,,,,,,3.12988,3.25156,3.22718,3.26404
160447,161269,162090,161757,,,,,,,,3.20894,3.22538,3.2418,3.23514
162523,162638,162475,163765,,,,,,,,3.25046,3.25276,3.2495,3.2753
38233,847,90742,91580,,,,,,,,0.76466,0.01694,1.81484,1.8316
118319,150506,148387,151241,,,,,,,,2.36638,3.01012,2.96774,3.02482
145161,162321,157750,163060,,,,,,,,2.90322,3.24642,3.155,3.2612
156031,162252,161942,161674,,,,,,,,3.12062,3.24504,3.23884,3.23348
160700,162932,163110,163089,,,,,,,,3.214,3.25864,3.2622,3.26178
162804,163815,163197,163385,,,,,,,,3.25608,3.2763,3.26394,3.2677
39467,881,90814,90780,,,,,,,,0.78934,0.01762,1.81628,1.8156
117075,151876,148160,151855,,,,,,,,2.3415,3.03752,2.9632,3.0371
147028,162710,158344,162816,,,,,,,,2.94056,3.2542,3.16688,3.25632
156219,162335,160539,163679,,,,,,,,3.12438,3.2467,3.21078,3.27358
160844,162773,162425,162049,,,,,,,,3.21688,3.25546,3.2485,3.24098
161043,162255,163093,163214,,,,,,,,3.22086,3.2451,3.26186,3.26428
34445,839,85809,86163,,,,,,,,0.6889,0.01678,1.71618,1.72326
105577,148788,142631,145515,,,,,,,,2.11154,2.97576,2.85262,2.9103
135591,157465,153448,157900,,,,,,,,2.71182,3.1493,3.06896,3.158
149153,157510,156199,158001,,,,,,,,2.98306,3.1502,3.12398,3.16002
154190,158313,156841,158989,,,,,,,,3.0838,3.16626,3.13682,3.17978
156932,158919,158314,157936,,,,,,,,3.13864,3.17838,3.16628,3.15872
33140,874,85934,87073,,,,,,,,0.6628,0.01748,1.71868,1.74146
104316,148182,142242,147793,,,,,,,,2.08632,2.96364,2.84484,2.95586
136169,157501,151853,157975,,,,,,,,2.72338,3.15002,3.03706,3.1595
150550,159050,155948,157621,,,,,,,,3.011,3.181,3.11896,3.15242
154802,158485,157347,158445,,,,,,,,3.09604,3.1697,3.14694,3.1689
157616,158211,158776,157739,,,,,,,,3.15232,3.16422,3.17552,3.15478
34536,818,86055,86513,,,,,,,,0.69072,0.01636,1.7211,1.73026
105835,147759,143328,146492,,,,,,,,2.1167,2.95518,2.86656,2.92984
138040,157655,151541,157470,,,,,,,,2.7608,3.1531,3.03082,3.1494
149353,157889,154480,156592,,,,,,,,2.98706,3.15778,3.0896,3.13184
154929,158129,157023,158048,,,,,,,,3.09858,3.16258,3.14046,3.16096
156087,157990,157862,157449,,,,,,,,3.12174,3.1598,3.15724,3.14898
33545,822,86246,87340,,,,,,,,0.6709,0.01644,1.72492,1.7468
104931,147336,140591,147417,,,,,,,,2.09862,2.94672,2.81182,2.94834
135751,157096,152594,158065,,,,,,,,2.71502,3.14192,3.05188,3.1613
149524,157763,156034,156687,,,,,,,,2.99048,3.15526,3.12068,3.13374
154853,158786,157007,157627,,,,,,,,3.09706,3.17572,3.14014,3.15254
157708,157310,158821,158325,,,,,,,,3.15416,3.1462,3.17642,3.1665
34829,835,85210,86896,,,,,,,,0.69658,0.0167,1.7042,1.73792
105973,147201,143144,147493,,,,,,,,2.11946,2.94402,2.86288,2.94986
136827,157599,152909,156804,,,,,,,,2.73654,3.15198,3.05818,3.13608
149009,158165,156349,158004,,,,,,,,2.98018,3.1633,3.12698,3.16008
155780,156244,157221,157034,,,,,,,,3.1156,3.12488,3.14442,3.14068
157624,157674,158822,157574,,,,,,,,3.15248,3.15348,3.17644,3.15148
31886,821,81375,81830,,,,,,,,0.63772,0.01642,1.6275,1.6366
95049,143763,136005,141996,,,,,,,,1.90098,2.87526,2.7201,2.83992
129613,152760,146696,152463,,,,,,,,2.59226,3.0552,2.93392,3.04926
140497,153140,149803,153003,,,,,,,,2.80994,3.0628,2.99606,3.06006
149180,152483,152996,154283,,,,,,,,2.9836,3.04966,3.05992,3.08566
151187,152906,152443,153352,,,,,,,,3.02374,3.05812,3.04886,3.06704
32155,821,81306,81430,,,,,,,,0.6431,0.01642,1.62612,1.6286
95546,141676,135442,143424,,,,,,,,1.91092,2.83352,2.70884,2.86848
125684,153162,146279,152770,,,,,,,,2.51368,3.06324,2.92558,3.0554
144212,153918,149843,152852,,,,,,,,2.88424,3.07836,2.99686,3.05704
147075,153483,151970,152930,,,,,,,,2.9415,3.06966,3.0394,3.0586
151330,153334,153555,153488,,,,,,,,3.0266,3.06668,3.0711,3.06976
31011,783,80654,81327,,,,,,,,0.62022,0.01566,1.61308,1.62654
96796,142086,134274,142461,,,,,,,,1.93592,2.84172,2.68548,2.84922
128480,151543,147117,153854,,,,,,,,2.5696,3.03086,2.94234,3.07708
141560,153730,151832,152667,,,,,,,,2.8312,3.0746,3.03664,3.05334
149951,154045,151383,153588,,,,,,,,2.99902,3.0809,3.02766,3.07176
152453,153236,152377,153074,,,,,,,,3.04906,3.06472,3.04754,3.06148
32377,796,81180,81279,,,,,,,,0.64754,0.01592,1.6236,1.62558
91999,142186,135946,143123,,,,,,,,1.83998,2.84372,2.71892,2.86246
126949,153541,145326,151790,,,,,,,,2.53898,3.07082,2.90652,3.0358
139121,153841,149409,152140,,,,,,,,2.78242,3.07682,2.98818,3.0428
147273,153499,152503,152716,,,,,,,,2.94546,3.06998,3.05006,3.05432
151431,153059,152063,152786,,,,,,,,3.02862,3.06118,3.04126,3.05572
30900,800,80840,81712,,,,,,,,0.618,0.016,1.6168,1.63424
93930,143643,135890,143300,,,,,,,,1.8786,2.87286,2.7178,2.866
128431,153404,146169,152760,,,,,,,,2.56862,3.06808,2.92338,3.0552
142209,153785,150564,153706,,,,,,,,2.84418,3.0757,3.01128,3.07412
148501,153327,151842,154123,,,,,,,,2.97002,3.06654,3.03684,3.08246
151795,153778,153083,152850,,,,,,,,3.0359,3.07556,3.06166,3.057
29045,745,76450,78260,,,,,,,,0.5809,0.0149,1.529,1.5652
87056,137838,129951,138723,,,,,,,,1.74112,2.75676,2.59902,2.77446
116291,149260,141467,148736,,,,,,,,2.32582,2.9852,2.82934,2.97472
135250,148457,145036,149438,,,,,,,,2.705,2.96914,2.90072,2.98876
144063,149767,146476,148818,,,,,,,,2.88126,2.99534,2.92952,2.97636
145966,148583,147543,148701,,,,,,,,2.91932,2.97166,2.95086,2.97402
29684,796,75550,77573,,,,,,,,0.59368,0.01592,1.511,1.55146
85318,138606,128638,138562,,,,,,,,1.70636,2.77212,2.57276,2.77124
118910,149227,141066,148670,,,,,,,,2.3782,2.98454,2.82132,2.9734
135487,147576,144534,148680,,,,,,,,2.70974,2.95152,2.89068,2.9736
143526,148761,145838,148106,,,,,,,,2.87052,2.97522,2.91676,2.96212
145804,148089,148439,147729,,,,,,,,2.91608,2.96178,2.96878,2.95458
30254,790,76022,77189,,,,,,,,0.60508,0.0158,1.52044,1.54378
86862,139043,127690,138937,,,,,,,,1.73724,2.78086,2.5538,2.77874
118383,146749,139315,148372,,,,,,,,2.36766,2.93498,2.7863,2.96744
135061,149392,144539,149089,,,,,,,,2.70122,2.98784,2.89078,2.98178
142597,148285,145110,147155,,,,,,,,2.85194,2.9657,2.9022,2.9431
144566,148489,149598,147952,,,,,,,,2.89132,2.96978,2.99196,2.95904
29934,763,75915,77615,,,,,,,,0.59868,0.01526,1.5183,1.5523
85088,139255,128091,137185,,,,,,,,1.70176,2.7851,2.56182,2.7437
116035,147788,140959,146973,,,,,,,,2.3207,2.95576,2.81918,2.93946
135701,148597,145769,148847,,,,,,,,2.71402,2.97194,2.91538,2.97694
143296,147962,146467,148212,,,,,,,,2.86592,2.95924,2.92934,2.96424
147041,148039,148567,149241,,,,,,,,2.94082,2.96078,2.97134,2.98482
30255,750,76620,77339,,,,,,,,0.6051,0.015,1.5324,1.54678
83450,136872,129537,138076,,,,,,,,1.669,2.73744,2.59074,2.76152
117066,149152,140564,148973,,,,,,,,2.34132,2.98304,2.81128,2.97946
133297,149171,144633,147928,,,,,,,,2.66594,2.98342,2.89266,2.95856
143613,147465,146274,147630,,,,,,,,2.87226,2.9493,2.92548,2.9526
146741,147709,146918,147893,,,,,,,,2.93482,2.95418,2.93836,2.95786
28780,770,72247,70574,,,,,,,,0.5756,0.0154,1.44494,1.41148
77772,134669,122001,134161,,,,,,,,1.55544,2.69338,2.44002,2.68322
109733,142697,133491,143084,,,,,,,,2.19466,2.85394,2.66982,2.86168
129272,144323,137682,145006,,,,,,,,2.58544,2.88646,2.75364,2.90012
136843,143591,140310,143176,,,,,,,,2.73686,2.87182,2.8062,2.86352
140080,144210,142191,144017,,,,,,,,2.8016,2.8842,2.84382,2.88034
29071,780,71571,72012,,,,,,,,0.58142,0.0156,1.43142,1.44024
78407,133580,122008,133729,,,,,,,,1.56814,2.6716,2.44016,2.67458
109341,144502,132092,143340,,,,,,,,2.18682,2.89004,2.64184,2.8668
128312,142935,137734,143227,,,,,,,,2.56624,2.8587,2.75468,2.86454
137171,143980,142476,142861,,,,,,,,2.74342,2.8796,2.84952,2.85722
140556,143902,141973,143228,,,,,,,,2.81112,2.87804,2.83946,2.86456
27454,771,71610,71897,,,,,,,,0.54908,0.01542,1.4322,1.43794
77833,132794,120558,133861,,,,,,,,1.55666,2.65588,2.41116,2.67722
106321,142239,133297,143384,,,,,,,,2.12642,2.84478,2.66594,2.86768
125960,142873,138755,142619,,,,,,,,2.5192,2.85746,2.7751,2.85238
135016,144569,141551,143013,,,,,,,,2.70032,2.89138,2.83102,2.86026
141605,144509,142811,144499,,,,,,,,2.8321,2.89018,2.85622,2.88998
28676,771,70543,71981,,,,,,,,0.57352,0.01542,1.41086,1.43962
78041,134782,123053,133329,,,,,,,,1.56082,2.69564,2.46106,2.66658
108687,142607,133761,143881,,,,,,,,2.17374,2.85214,2.67522,2.87762
129016,143707,138715,144223,,,,,,,,2.58032,2.87414,2.7743,2.88446
136062,144342,141887,142996,,,,,,,,2.72124,2.88684,2.83774,2.85992
139653,143608,141851,145306,,,,,,,,2.79306,2.87216,2.83702,2.90612
27493,714,71774,72181,,,,,,,,0.54986,0.01428,1.43548,1.44362
76885,133742,123221,132901,,,,,,,,1.5377,2.67484,2.46442,2.65802
108770,144079,133447,143046,,,,,,,,2.1754,2.88158,2.66894,2.86092
126639,143687,139788,141972,,,,,,,,2.53278,2.87374,2.79576,2.83944
137533,143623,140879,143727,,,,,,,,2.75066,2.87246,2.81758,2.87454
140456,144468,141866,144343,,,,,,,,2.80912,2.88936,2.83732,2.88686
27112,741,66532,67382,,,,,,,,0.54224,0.01482,1.33064,1.34764
69917,129063,112689,129101,,,,,,,,1.39834,2.58126,2.25378,2.58202
99482,139577,126799,139243,,,,,,,,1.98964,2.79154,2.53598,2.78486
120004,138636,131221,139409,,,,,,,,2.40008,2.77272,2.62442,2.78818
129502,139243,134765,138764,,,,,,,,2.59004,2.78486,2.6953,2.77528
133873,137719,136387,139976,,,,,,,,2.67746,2.75438,2.72774,2.79952
26552,736,66013,68960,,,,,,,,0.53104,0.01472,1.32026,1.3792
71160,129403,111228,129833,,,,,,,,1.4232,2.58806,2.22456,2.59666
96463,138786,124518,138803,,,,,,,,1.92926,2.77572,2.49036,2.77606
119886,138487,133422,139049,,,,,,,,2.39772,2.76974,2.66844,2.78098
129654,138280,133762,139286,,,,,,,,2.59308,2.7656,2.67524,2.78572
134249,139591,134139,138543,,,,,,,,2.68498,2.79182,2.68278,2.77086
26423,684,66738,66806,,,,,,,,0.52846,0.01368,1.33476,1.33612
69318,127651,114170,127100,,,,,,,,1.38636,2.55302,2.2834,2.542
97718,138386,126599,138483,,,,,,,,1.95436,2.76772,2.53198,2.76966
117385,139247,131359,138946,,,,,,,,2.3477,2.78494,2.62718,2.77892
130113,139787,135084,138410,,,,,,,,2.60226,2.79574,2.70168,2.7682
134988,138935,137539,140327,,,,,,,,2.69976,2.7787,2.75078,2.80654
26173,696,67419,67589,,,,,,,,0.52346,0.01392,1.34838,1.35178
71634,129771,113280,129963,,,,,,,,1.43268,2.59542,2.2656,2.59926
98845,137219,125187,138554,,,,,,,,1.9769,2.74438,2.50374,2.77108
117882,138537,128971,139039,,,,,,,,2.35764,2.77074,2.57942,2.78078
129311,139546,135110,139269,,,,,,,,2.58622,2.79092,2.7022,2.78538
134675,139002,134682,138632,,,,,,,,2.6935,2.78004,2.69364,2.77264
26634,739,65737,66797,,,,,,,,0.53268,0.01478,1.31474,1.33594
71800,128918,113235,128120,,,,,,,,1.436,2.57836,2.2647,2.5624
99995,137566,125496,137843,,,,,,,,1.9999,2.75132,2.50992,2.75686
118166,138126,133578,138689,,,,,,,,2.36332,2.76252,2.67156,2.77378
129570,138994,136102,138211,,,,,,,,2.5914,2.77988,2.72204,2.76422
134790,139831,135723,139993,,,,,,,,2.6958,2.79662,2.71446,2.79986
25348,656,61911,62219,,,,,,,,0.50696,0.01312,1.23822,1.24438
65187,123802,105748,123857,,,,,,,,1.30374,2.47604,2.11496,2.47714
88811,134456,116041,133395,,,,,,,,1.77622,2.68912,2.32082,2.6679
110225,135059,125181,134034,,,,,,,,2.2045,2.70118,2.50362,2.68068
123253,134912,124612,134944,,,,,,,,2.46506,2.69824,2.49224,2.69888
129265,134086,128695,132475,,,,,,,,2.5853,2.68172,2.5739,2.6495
26480,720,61661,61951,,,,,,,,0.5296,0.0144,1.23322,1.23902
65120,124636,102555,124380,,,,,,,,1.3024,2.49272,2.0511,2.4876
90860,133635,117065,134459,,,,,,,,1.8172,2.6727,2.3413,2.68918
110701,134553,120534,135038,,,,,,,,2.21402,2.69106,2.41068,2.70076
120933,134673,128769,133848,,,,,,,,2.41866,2.69346,2.57538,2.67696
128986,134501,132135,135192,,,,,,,,2.57972,2.69002,2.6427,2.70384
26886,677,62382,62202,,,,,,,,0.53772,0.01354,1.24764,1.24404
65594,124239,101920,125056,,,,,,,,1.31188,2.48478,2.0384,2.50112
92081,133350,115141,133380,,,,,,,,1.84162,2.667,2.30282,2.6676
114233,133531,122139,134235,,,,,,,,2.28466,2.67062,2.44278,2.6847
122363,136989,125757,135058,,,,,,,,2.44726,2.73978,2.51514,2.70116
127702,134262,129899,133004,,,,,,,,2.55404,2.68524,2.59798,2.66008
25458,667,63061,62548,,,,,,,,0.50916,0.01334,1.26122,1.25096
64509,125060,102386,123888,,,,,,,,1.29018,2.5012,2.04772,2.47776
90307,134270,116474,134452,,,,,,,,1.80614,2.6854,2.32948,2.68904
110154,134244,122426,134289,,,,,,,,2.20308,2.68488,2.44852,2.68578
121599,133834,128557,133506,,,,,,,,2.43198,2.67668,2.57114,2.67012
128577,135370,129143,135397,,,,,,,,2.57154,2.7074,2.58286,2.70794
25362,688,62413,61028,,,,,,,,0.50724,0.01376,1.24826,1.22056
65126,124567,101379,123579,,,,,,,,1.30252,2.49134,2.02758,2.47158
87894,133122,117755,134632,,,,,,,,1.75788,2.66244,2.3551,2.69264
111598,135183,121471,134122,,,,,,,,2.23196,2.70366,2.42942,2.68244
122447,134111,126231,133004,,,,,,,,2.44894,2.68222,2.52462,2.66008
129726,133651,130057,135335,,,,,,,,2.59452,2.67302,2.60114,2.7067
24283,647,57882,57196,,,,,,,,0.48566,0.01294,1.15764,1.14392
61857,120075,87122,119649,,,,,,,,1.23714,2.4015,1.74244,2.39298
83419,128719,106215,129181,,,,,,,,1.66838,2.57438,2.1243,2.58362
102258,128955,110329,128123,,,,,,,,2.04516,2.5791,2.20658,2.56246
116389,129414,119219,129613,,,,,,,,2.32778,2.58828,2.38438,2.59226
122306,129893,125023,129422,,,,,,,,2.44612,2.59786,2.50046,2.58844
24696,659,58008,56831,,,,,,,,0.49392,0.01318,1.16016,1.13662
60055,119228,88153,120304,,,,,,,,1.2011,2.38456,1.76306,2.40608
83461,130321,98205,128320,,,,,,,,1.66922,2.60642,1.9641,2.5664
99246,129398,109876,130234,,,,,,,,1.98492,2.58796,2.19752,2.60468
114460,129154,119123,129413,,,,,,,,2.2892,2.58308,2.38246,2.58826
122564,129559,124724,128082,,,,,,,,2.45128,2.59118,2.49448,2.56164
24563,650,56828,58331,,,,,,,,0.49126,0.013,1.13656,1.16662
60134,120153,91068,120058,,,,,,,,1.20268,2.40306,1.82136,2.40116
83870,128376,104324,129514,,,,,,,,1.6774,2.56752,2.08648,2.59028
103044,129403,109371,128969,,,,,,,,2.06088,2.58806,2.18742,2.57938
116857,130952,118295,129347,,,,,,,,2.33714,2.61904,2.3659,2.58694
123757,130525,122798,129636,,,,,,,,2.47514,2.6105,2.45596,2.59272
24645,667,57927,57372,,,,,,,,0.4929,0.01334,1.15854,1.14744
61785,120759,90841,119959,,,,,,,,1.2357,2.41518,1.81682,2.39918
84108,129606,101157,128676,,,,,,,,1.68216,2.59212,2.02314,2.57352
100683,129481,107709,129747,,,,,,,,2.01366,2.58962,2.15418,2.59494
114812,130042,117996,130413,,,,,,,,2.29624,2.60084,2.35992,2.60826
122772,130269,123187,129604,,,,,,,,2.45544,2.60538,2.46374,2.59208
24918,675,58444,58721,,,,,,,,0.49836,0.0135,1.16888,1.17442
61888,119360,88799,119121,,,,,,,,1.23776,2.3872,1.77598,2.38242
83905,129740,98454,128669,,,,,,,,1.6781,2.5948,1.96908,2.57338
103364,129339,110369,130064,,,,,,,,2.06728,2.58678,2.20738,2.60128
115976,129496,116969,129270,,,,,,,,2.31952,2.58992,2.33938,2.5854
121837,128730,123110,129110,,,,,,,,2.43674,2.5746,2.4622,2.5822
23178,651,52547,52436,,,,,,,,0.46356,0.01302,1.05094,1.04872
58595,114896,71718,115003,,,,,,,,1.1719,2.29792,1.43436,2.30006
77089,123008,93493,124031,,,,,,,,1.54178,2.46016,1.86986,2.48062
94308,124910,99462,124249,,,,,,,,1.88616,2.4982,1.98924,2.48498
107345,123963,109004,124388,,,,,,,,2.1469,2.47926,2.18008,2.48776
115393,125394,116098,124997,,,,,,,,2.30786,2.50788,2.32196,2.49994
24639,629,51792,53886,,,,,,,,0.49278,0.01258,1.03584,1.07772
58653,114597,74193,115703,,,,,,,,1.17306,2.29194,1.48386,2.31406
78424,125353,88873,123746,,,,,,,,1.56848,2.50706,1.77746,2.47492
94488,123855,98266,124166,,,,,,,,1.88976,2.4771,1.96532,2.48332
106291,124628,111542,123686,,,,,,,,2.12582,2.49256,2.23084,2.47372
116827,125383,115652,125217,,,,,,,,2.33654,2.50766,2.31304,2.50434
25182,601,51768,53864,,,,,,,,0.50364,0.01202,1.03536,1.07728
59768,115145,78990,115543,,,,,,,,1.19536,2.3029,1.5798,2.31086
79470,125832,86505,124793,,,,,,,,1.5894,2.51664,1.7301,2.49586
93864,124458,99553,125920,,,,,,,,1.87728,2.48916,1.99106,2.5184
107497,125143,109831,124586,,,,,,,,2.14994,2.50286,2.19662,2.49172
116727,123794,114962,124243,,,,,,,,2.33454,2.47588,2.29924,2.48486
23841,656,53739,51004,,,,,,,,0.47682,0.01312,1.07478,1.02008
58354,116442,80867,115156,,,,,,,,1.16708,2.32884,1.61734,2.30312
76881,124065,85315,124324,,,,,,,,1.53762,2.4813,1.7063,2.48648
95964,124672,97873,124004,,,,,,,,1.91928,2.49344,1.95746,2.48008
109442,125356,108178,124749,,,,,,,,2.18884,2.50712,2.16356,2.49498
116231,125691,113551,123801,,,,,,,,2.32462,2.51382,2.27102,2.47602
23829,629,52385,52082,,,,,,,,0.47658,0.01258,1.0477,1.04164
58123,116100,81332,115621,,,,,,,,1.16246,2.322,1.62664,2.31242
77446,125152,90202,124005,,,,,,,,1.54892,2.50304,1.80404,2.4801
95312,124558,102163,125460,,,,,,,,1.90624,2.49116,2.04326,2.5092
107455,124503,110900,126045,,,,,,,,2.1491,2.49006,2.218,2.5209
