106907,50331,42762
107305,51362,41333
106902,50337,42761
106426,51356,42218
106656,52732,40612
101280,57387,41333
101514,55912,42574
101831,55903,42266
102202,56884,40914
102164,54291,43545
96286,62412,41302
95850,62375,41775
96671,59312,44017
96035,59439,44526
96790,59497,43713
91806,65145,43049
91849,66467,41684
92295,65601,42104
91580,64698,43722
90780,66697,42523
86163,71803,42034
87073,68807,44120
86513,67955,45532
87340,70437,42223
86896,71121,41983
81830,73188,44982
81430,75456,43114
81327,75994,42679
81279,76740,41981
81712,76420,41868
78260,78629,43111
77573,79485,42942
77189,81719,41092
77615,78332,44053
77339,79039,43622
70574,85048,44378
72012,83070,44918
71897,84478,43625
71981,84581,43438
72181,85509,42310
67382,89611,43007
68960,88331,42709
66806,89634,43560
67589,89888,42523
66797,90192,43011
62219,94524,43257
61951,92600,45449
62202,93443,44355
62548,94804,42648
61028,95578,43394
57196,97172,45632
56831,99517,43652
58331,98326,43343
57372,98497,44131
58721,97694,43585
52436,103461,44103
53886,102547,43567
53864,103475,42661
51004,103181,45815
52082,104103,43815
50520,106824,42656
48936,110199,40865
47532,107117,45351
44817,110060,45123
49702,109235,41063
43077,112635,44288
44800,112626,42574
44048,111960,43992
43766,112562,43672
42690,112325,44985
39378,116977,43645
40624,117595,41781
38705,119452,41843
38001,117390,44609
38175,117855,43970
32515,122543,44942
34185,121728,44087
34237,121607,44156
34815,122651,42534
34780,123298,41922
32220,125414,42366
30170,128541,41289
29657,126860,43483
28802,128480,42718
28846,126550,44604
23491,131079,45430
26413,132227,41360
25223,131267,43510
24846,131441,43713
25275,131431,43294
19530,135394,45076
20804,137115,42081
23766,135367,40867
21491,136412,42097
22333,136452,41215
16856,140636,42508
17169,141328,41503
16073,141681,42246
17154,140489,42357
16626,139978,43396
135008,39358,25634
135814,38540,25646
135820,38006,26174
135582,38557,25861
135812,37940,26248
130196,42975,26829
130000,42645,27355
129340,42972,27688
129369,43456,27175
130225,42564,27211
124143,47966,27891
124611,48187,27202
123482,48393,28125
123549,49202,27249
123483,49481,27036
117625,53007,29368
118511,52741,28748
118731,52306,28963
117521,52653,29826
115310,55554,29136
112235,58963,28802
112650,57932,29418
112729,58634,28637
111804,58605,29591
111608,58474,29918
105147,61871,32982
105588,61790,32622
104587,63693,31720
104543,64879,30578
105336,63500,31164
100753,66015,33232
99326,68351,32323
99492,67868,32640
100781,67831,31388
99093,67864,33043
93088,72596,34316
93307,73541,33152
93038,71913,35049
94589,72601,32810
93695,72090,34215
87110,76745,36145
87130,77680,35190
86582,77684,35734
87806,77574,34620
86433,78372,35195
81621,82522,35857
81137,82242,36621
80744,82806,36450
79677,83743,36580
80720,82361,36919
75058,86914,38028
72857,87767,39376
73925,87018,39057
72526,88373,39101
73674,86346,39980
69655,91658,38687
69045,90370,40585
66919,90816,42265
68418,92231,39351
65886,91446,42668
64243,96413,39344
63108,94471,42421
63681,95396,40923
61653,95980,42367
60597,96999,42404
55315,100148,44537
54130,101334,44536
54666,99469,45865
55276,101724,43000
57046,100759,42195
48907,105534,45559
46102,105899,47999
50066,105193,44741
46812,106116,47072
46740,105805,47455
42944,110211,46845
41199,109729,49072
42457,110432,47111
40572,111880,47548
41298,109640,49062
36070,115696,48234
37127,114860,48013
36258,115050,48692
37762,114497,47741
37447,115975,46578
33105,119460,47435
33001,119760,47239
35751,119348,44901
35488,119450,45062
35208,118286,46506
32634,124615,42751
32388,124611,43001
32809,124370,42821
30416,124331,45253
31660,124064,44276
27659,130397,41944
29668,128280,42052
30903,128420,40677
30259,128598,41143
28996,130027,40977
148557,33149,18294
147701,33307,18992
148269,32438,19293
149193,32064,18743
149491,30746,19763
143853,36003,20144
143283,37525,19192
142489,37896,19615
141693,38240,20067
141829,38507,19664
136952,42373,20675
136586,42805,20609
137533,41456,21011
136580,42429,20991
137108,42787,20105
131495,46414,22091
130638,47163,22199
130881,46743,22376
130909,47175,21916
130674,47132,22194
124544,52560,22896
125591,52177,22232
124966,52424,22610
123952,52464,23584
124968,52476,22556
117526,57107,25367
118136,57331,24533
118034,57303,24663
118556,57090,24354
119163,56285,24552
113882,60335,25783
110901,61844,27255
111680,62359,25961
111886,61560,26554
112227,61642,26131
105138,66011,28851
105193,67226,27581
105024,65887,29089
106254,66281,27465
104875,66478,28647
97129,73361,29510
98721,71492,29787
98096,71401,30503
96376,72487,31137
97466,72535,29999
92161,75587,32252
93666,74613,31721
91364,75079,33557
92508,75113,32379
91734,76311,31955
83598,81715,34687
84334,82139,33527
84733,79404,35863
85495,80806,33699
81887,80975,37138
76937,85217,37846
74506,86211,39283
75767,86425,37808
76442,84569,38989
77514,84522,37964
67604,89770,42626
63429,90457,46114
68942,89359,41699
68427,89779,41794
68262,89584,42154
58366,94602,47032
57341,94680,47979
61802,93433,44765
57127,95536,47337
57165,95740,47095
49753,99617,50630
52628,98461,48911
54944,97658,47398
53173,97992,48835
52378,99439,48183
45627,104505,49868
47290,103831,48879
46216,103856,49928
45599,103260,51141
45357,104304,50339
39629,108617,51754
40889,109575,49536
41410,108613,49977
41663,109558,48779
40753,109833,49414
38602,114131,47267
40887,112423,46690
38163,114161,47676
38976,112720,48304
38219,114201,47580
35818,119091,45091
38428,119138,42434
36193,117780,46027
37602,118547,43851
38928,118497,42575
35943,123100,40957
37963,122162,39875
34719,121775,43506
37125,122968,39907
37368,121602,41030
156169,28957,14874
156482,27897,15621
156098,29424,14478
156213,28274,15513
156368,28593,15039
151336,33127,15537
150995,33949,15056
150540,34088,15372
151377,33799,14824
151509,33222,15269
145710,39113,15177
145374,38645,15981
145363,38614,16023
145731,38478,15791
145529,38307,16164
139397,44015,16588
140718,42635,16647
139727,44072,16201
140014,43057,16929
139234,43273,17493
132646,49787,17567
133332,49197,17471
133337,48276,18387
134180,48715,17105
133582,48502,17916
128118,53656,18226
129056,52264,18680
126930,53347,19723
128281,53275,18444
126668,53861,19471
120174,58233,21593
121491,57922,20587
121221,58029,20750
120018,58642,21340
121525,58327,20148
113470,63147,23383
114778,62884,22338
114646,62828,22526
114088,63157,22755
113309,63286,23405
104596,69127,26277
106773,67494,25733
107022,67938,25040
109224,66629,24147
105410,68539,26051
99237,72198,28565
101470,71635,26895
97586,73935,28479
97138,74059,28803
100001,72145,27854
90777,77274,31949
88806,78062,33132
90255,78221,31524
89986,78178,31836
88655,77693,33652
80647,80445,38908
81441,82019,36540
78303,83055,38642
82197,81687,36116
82216,81250,36534
69161,87078,43761
67018,87642,45340
69677,86921,43402
66634,88430,44936
69791,86473,43736
59196,92036,48768
60530,90942,48528
59016,91476,49508
57488,92754,49758
56537,92827,50636
50720,97546,51734
53008,96135,50857
50421,97584,51995
54059,95888,50053
52831,95009,52160
48329,100447,51224
45785,101116,53099
47968,100163,51869
47024,101692,51284
46544,101068,52388
44230,106416,49354
43632,107032,49336
44271,105596,50133
43824,105617,50559
43733,105591,50676
41297,112276,46427
42079,111658,46263
41934,110647,47419
42475,110760,46765
43560,110300,46140
40620,116030,43350
41564,115685,42751
40521,114183,45296
40829,113778,45393
40684,116178,43138
40304,120368,39328
40215,119433,40352
40173,118913,40914
40764,119209,40027
39362,120580,40058
162034,26400,11566
161393,26928,11679
161480,26494,12026
160746,27331,11923
161323,26795,11882
156140,31696,12164
156437,32150,11413
156309,31808,11883
156358,32071,11571
156256,32179,11565
151599,36483,11918
151722,36416,11862
151323,36796,11881
151783,35974,12243
150742,36870,12388
144257,42234,13509
145308,41994,12698
145225,41566,13209
146397,40440,13163
145454,41227,13319
139918,46576,13506
140002,46164,13834
140050,46537,13413
138387,46933,14680
139639,46587,13774
133010,50716,16274
134431,50775,14794
134389,50438,15173
133116,51743,15141
132782,51489,15729
126965,56665,16370
127197,56712,16091
128118,55404,16478
125222,57168,17610
126357,56124,17519
120443,60575,18982
119951,61760,18289
119503,61519,18978
120957,60971,18072
120145,60355,19500
110624,66815,22561
112087,66814,21099
113083,66019,20898
112904,66197,20899
113655,65319,21026
104056,71386,24558
102891,72526,24583
102580,71144,26276
103960,71425,24615
103609,70487,25904
94186,75271,30543
93124,77166,29710
96743,74622,28635
97771,74328,27901
94787,75150,30063
85809,80017,34174
79669,81496,38835
83707,80382,35911
85134,79925,34941
84617,80502,34881
72241,84984,42775
68455,86403,45142
71428,85072,43500
67556,86728,45716
70291,85350,44359
60037,89688,50275
63726,88534,47740
57825,90440,51735
62006,88800,49194
58989,90655,50356
56218,92969,50813
53989,94897,51114
51405,95364,53231
53983,93867,52150
53821,94232,51947
49351,98151,52498
50599,98371,51030
49249,99636,51115
49318,100545,50137
48393,99173,52434
46083,105107,48810
47550,103119,49331
46985,103655,49360
44617,105536,49847
47383,103421,49196
43948,108482,47570
47307,108276,44417
45347,107445,47208
44307,108432,47261
45150,107863,46987
45027,113321,41652
41823,114233,43944
42664,114717,42619
42697,112679,44624
42384,114017,43599
41510,117850,40640
41459,119138,39403
42720,116743,40537
43186,118076,38738
42148,118167,39685
165708,23821,10471
165859,23590,10551
164774,24834,10392
165242,24248,10510
165180,24227,10593
161949,27400,10651
161506,28041,10453
161237,28477,10286
161155,28513,10332
161170,28493,10337
156799,32894,10307
