43944
43898
42181
42549
43383
45021
42401
43432
45148
43137
44511
44290
44432
42394
43457
43057
43142
41464
43720
46718
44725
43277
43949
43935
43647
44655
41820
43521
43449
42452
44237
43124
44493
43827
43393
44240
43849
44265
44948
43176
42614
43771
43666
41407
46302
45560
44112
43547
41053
44655
44540
42541
44952
42676
43912
43921
44256
45329
42490
44169
42620
43173
42243
42835
44378
42511
42332
45480
41870
43894
43511
41996
42114
43589
42920
41649
43743
44315
43577
43511
42332
43386
44773
43303
42960
43527
45213
41564
44213
47015
43145
40269
42838
44998
44213
43414
43874
41334
42967
41368
25228
26501
25724
26444
25652
26977
28457
26697
26743
27286
28919
26956
28581
27206
28822
29743
28820
28973
29514
30310
30158
30916
31193
31016
30040
30719
32289
32173
32797
31557
31789
34128
32832
32108
31299
34022
34420
35077
32814
33792
35300
36009
37017
35223
36278
36927
39027
35061
37479
37040
38648
38268
39805
40063
38304
40504
40423
41390
40355
38403
44445
42628
41285
42612
44042
46261
45609
42854
44753
42194
47465
48092
45880
44245
46958
48463
50459
46454
48584
45226
46732
46784
47927
46433
49786
45324
47164
46955
48121
47937
43401
43234
44779
43708
43717
42732
38569
41082
41779
41354
20757
21724
21736
21720
20272
21859
22477
22412
22076
21307
23725
23866
23029
23990
22264
25063
24014
25112
24534
24923
25274
25833
25962
25856
26597
27851
27866
28560
29018
27347
29613
30634
30176
31021
30591
32491
32577
30766
32551
32352
34460
35908
35035
34595
35535
37454
37260
38383
38959
39408
41223
40528
41630
41981
41860
45180
43512
46530
45972
44508
53858
51785
49986
51640
49918
55972
53869
54270
51884
56459
57225
54340
54939
54374
55255
53610
55030
54196
54402
54315
52958
51559
52953
50327
50443
48705
48429
48989
48669
48462
43471
44483
46041
44854
46372
41054
41141
41523
41908
39846
15901
16688
16099
16404
16731
16987
16681
16732
16929
17461
17196
17596
16854
16723
17220
18616
17777
18413
18213
18717
19121
19175
18403
20191
19605
21225
20264
21296
20645
20960
22922
22846
22238
23212
23348
26137
25311
24902
25896
26217
29144
27992
29995
27694
29366
32620
33202
33203
32940
31445
38865
39187
37429
37287
33891
43690
41880
44752
42152
43892
48553
46804
51172
46733
50065
53629
53750
53834
52889
54548
53274
55204
54957
53747
54037
54505
53599
52934
52581
52465
49996
50081
51761
50339
50611
47302
45774
47863
48080
47241
44855
44147
45231
43704
45463
40143
40809
41022
40497
41041
13647
13868
13451
14101
14152
13335
13398
13956
13506
13889
13216
13791
14565
14264
14051
15466
14894
14835
14418
15099
16419
15417
17132
16460
15413
17334
16897
17887
16815
16989
19613
19344
20418
19411
20311
23083
23264
23236
23196
23337
26000
26876
26710
25276
25622
29993
33532
32644
31252
30465
37970
36468
38249
39852
39175
44828
45148
44546
46883
47626
52824
52316
53161
53682
54674
55761
55319
54399
54936
55008
55754
54726
53959
53088
55122
53863
52027
52710
50540
52390
49045
49763
49312
50590
50692
46477
45379
47770
47290
